idle_CPU_usage,peak_CPU_usage,avg_throughput_TPS,peak_throughput_TPS,RAM_size_GB
0.7101045199073491,-0.5798310242141053,-1.046802957505682,-5.590426207570907,-1.1294095553315093
0.9079664604388084,-0.9627947553771883,-1.0770811155533386,-7.204393687522392,-1.284103814830532
0.9739204406159616,-0.7234424234002611,-1.4632420099284136,-6.988721211424945,-1.1632897569911156
1.0398744207931148,0.7126715684613005,-1.4759977917383318,-5.68697056951946,-1.1294095553315093
-0.8068370241671738,1.1913762324151544,-1.0994512757664165,-7.099946514767915,-1.1460238046176758
-0.4111131431042549,0.8562829676474568,-1.0529041381651503,-5.676236756179356,-1.3330681595382234
-1.1366069250529396,-1.393628952935657,-1.5419131741475653,-7.080873405225492,-1.1133995962638477
0.7760585000845023,-0.8670538225864174,-1.5523447761296048,-5.733860711189571,-1.3597566552024791
0.5781965595530426,0.7605420348566859,-1.0474032397350237,-5.636971804302861,-1.1999964553914229
-0.9387449845214801,-1.15427662095873,-1.3389513673766202,-6.820783571434782,-1.1294095553315093
-0.8068370241671738,-0.7713128897956465,-1.1503311133717642,-5.649910951648899,-1.1133995962638477
-0.9387449845214801,0.8084125012520714,-1.0750139878082918,-5.597441191833923,-1.1460238046176758
-0.7408830439900207,0.6169306356705296,-1.1805308865367816,-5.610312573070314,-1.1812606340228757
-1.0706529448757867,1.1913762324151544,-1.129075503218486,-7.069776917827026,-1.3597566552024791
-1.3344688655843993,0.9520239004382277,-1.2039859499205359,-5.840930004196787,-1.1632897569911156
0.9739204406159616,0.8562829676474568,-1.321609732043279,-5.637637440532974,-1.3330681595382234
-1.1366069250529396,0.9998943668336132,-1.777949309293504,-7.206625125017122,-1.3079055765111127
0.5781965595530426,-1.2021470873541151,-1.1467520162157911,-5.719252274013465,-1.3597566552024791
-0.9387449845214801,-0.8191833561910319,-1.3653292781126338,-5.680393465266352,-1.3330681595382234
0.9739204406159616,0.6648011020659151,-1.2693143449290738,-7.0797215665164694,-1.3881681485850343
-1.0706529448757867,1.143505766019769,-1.1211745151985513,-7.0788263209708155,-1.1632897569911156
1.2377363613245744,0.9998943668336132,-1.2507180411754002,-5.597024889056014,-1.284103814830532
-1.202560905230093,0.8562829676474568,-1.1690425562045252,-7.202583157138584,-1.3881681485850343
-1.0046989646986333,0.8562829676474568,-1.1085346225473527,-5.724492437943311,-1.2615232060967974
0.7760585000845023,0.8562829676474568,-1.413080959960407,-7.028685580300911,-1.2400445387520846
-0.7408830439900207,-0.9149242889818028,-1.3083161807878811,-5.656207100695485,-1.284103814830532
-1.0706529448757867,1.0477648332289986,-1.1895311006388958,-5.6002195870781515,-1.3079055765111127
-1.0046989646986333,0.4254487700889884,-1.1823517283306197,-5.659293001438562,-1.1812606340228757
0.8420124802616555,0.9998943668336132,-1.3542751965967967,-5.689974485078817,-1.284103814830532
1.3036903415017274,-1.15427662095873,-1.3889183111406802,-7.162226735090545,-1.097951507540559
-1.202560905230093,1.2392466988105397,-1.1729096907333758,-5.627354090493229,-1.3079055765111127
-1.4004228457615524,-0.7234424234002611,-1.5380206924531108,-5.6241936526934335,-1.1460238046176758
0.9739204406159616,1.0956352996243834,-1.9547252997654208,-5.71112706301403,-1.3079055765111127
-0.6089750836357144,0.6648011020659151,-1.6443471117829094,-5.793539813542054,-1.2615232060967974
0.7101045199073491,0.8562829676474568,-1.7180871016730386,-5.645601063594821,-1.2195652483520185
0.9079664604388084,0.377578303693603,-1.2419290656955893,-7.090249891153606,-1.1294095553315093
-0.6749290638128675,-1.3457584865402714,-1.1218985392429217,-7.227287962253278,-1.1294095553315093
1.2377363613245744,-1.4893698857264275,-1.269028821356003,-5.717292060335513,-1.1999964553914229
-1.1366069250529396,-1.0106652217725738,-1.068814808991718,-5.572671170023363,-1.1632897569911156
-0.9387449845214801,0.8562829676474568,-1.064824915013374,-5.657604589867272,-1.2195652483520185
-0.9387449845214801,-1.1064061545633446,-1.1892792987406164,-6.7121535649993325,-1.3881681485850343
0.9739204406159616,1.143505766019769,-1.2984728716943599,-6.991488138485259,-1.1632897569911156
1.0398744207931148,-0.5798310242141053,-1.1414519929691573,-6.927411733233381,-1.284103814830532
-0.8727910043443271,-0.7713128897956465,-1.620546438577559,-5.707380678452431,-1.2195652483520185
0.9739204406159616,0.7605420348566859,-1.3234982468545085,-5.65548478699338,-1.097951507540559
-0.8727910043443271,1.0477648332289986,-1.9021001992592104,-5.636591577207218,-1.083027184917194
-0.8068370241671738,0.9998943668336132,-1.977407723300235,-5.73452129255047,-1.3330681595382234
1.1717823811474213,-1.3457584865402714,-1.9483147204355624,-7.232819473756625,-1.2400445387520846
-1.1366069250529396,-1.1064061545633446,-1.8504144088242864,-7.057251814151865,-1.3330681595382234
-1.1366069250529396,0.9998943668336132,-1.982128679034897,-5.718950531002934,-1.1999964553914229
1.3696443216788807,0.8084125012520714,-1.327043851651225,-5.649719130158013,-1.3079055765111127
0.7760585000845023,1.2392466988105397,-1.4441334912197832,-5.6167677086574805,-1.2195652483520185
1.1717823811474213,-1.393628952935657,-1.0638958689817704,-6.9719914253076185,-1.1999964553914229
-0.8068370241671738,-1.2021470873541151,-1.2708092610488062,-7.03599205866076,-1.083027184917194
0.9079664604388084,0.7605420348566859,-1.4881046640729447,-7.117696011423559,-1.3597566552024791
-0.8727910043443271,-1.3457584865402714,-1.4430818743012268,-5.686085350082314,-1.097951507540559
0.5122425793758896,-0.9149242889818028,-1.5142518998125576,-6.993536640388777,-1.1632897569911156
-0.9387449845214801,-0.9149242889818028,-1.4680620750375555,-5.7062835634525735,-1.2195652483520185
1.1058284009702681,-0.6277014906094908,-1.0471863507348953,-5.693626911104196,-1.1460238046176758
-1.202560905230093,-1.2021470873541151,-1.862938543206799,-7.060152101603874,-1.2400445387520846
-1.268514885407246,-1.058535688167959,-1.1005785775004535,-5.637589885003602,-1.1812606340228757
-0.6749290638128675,0.7605420348566859,-1.1034719321458113,-5.721618091690494,-1.1999964553914229
1.1058284009702681,1.0477648332289986,-1.1071627445492749,-6.969498440695112,-1.3597566552024791
1.0398744207931148,0.7605420348566859,-1.4034928259270782,-7.064323491841433,-1.097951507540559
1.1058284009702681,-0.8191833561910319,-1.5945160976494686,-7.0066183448375305,-1.1460238046176758
-1.202560905230093,-1.1064061545633446,-1.1222922176520367,-7.106316668570294,-1.1999964553914229
-1.0706529448757867,1.143505766019769,-1.0721872632437868,-5.585783539681282,-1.1812606340228757
-1.0046989646986333,1.2871171652059252,-1.182919627478931,-5.721970776362091,-1.3597566552024791
-0.8727910043443271,-1.2021470873541151,-1.0891286927252242,-5.6977344727093335,-1.3079055765111127
0.8420124802616555,1.0477648332289986,-1.1950665236000586,-5.639493317698671,-1.284103814830532
-1.0046989646986333,0.2818373709028321,-1.1785731519603893,-6.821426341950603,-1.1812606340228757
-0.8727910043443271,-0.9149242889818028,-1.1113751780332943,-5.578961347918682,-1.3330681595382234
-1.0706529448757867,0.8562829676474568,-1.0439657840297139,-6.846936206821218,-1.2615232060967974
1.2377363613245744,-0.8191833561910319,-1.3447862013777159,-5.653848866876338,-1.1632897569911156
0.8420124802616555,1.478599030787467,-1.1712811708863509,-6.761492076822096,-1.1999964553914229
0.9739204406159616,1.0956352996243834,-1.1883492252963483,-5.608819805192633,-1.1999964553914229
1.2377363613245744,0.5211897028797587,-1.3950762969747126,-5.717744183364371,-1.2615232060967974
0.9079664604388084,0.7605420348566859,-1.362532400109628,-5.880500782546093,-1.097951507540559
0.8420124802616555,-1.1064061545633446,-1.4882841522846437,-5.757367606285908,-1.1632897569911156
1.0398744207931148,0.9520239004382277,-1.2246324431748719,-5.698676388661879,-1.1999964553914229
-0.6089750836357144,-1.0106652217725738,-1.0761004068117705,-7.288582612703957,-1.3597566552024791
0.9079664604388084,-0.9149242889818028,-1.1529720161438373,-6.996554383989792,-1.3597566552024791
-0.8068370241671738,1.4307285643920815,-1.2077891831263592,-6.871347361337888,-1.2615232060967974
-1.202560905230093,-1.4893698857264275,-1.5652636345031188,-5.822026051900543,-1.1632897569911156
-1.268514885407246,-1.058535688167959,-1.0747790469571519,-7.138059218278356,-1.2195652483520185
1.1717823811474213,0.9520239004382277,-1.941798339902085,-5.704888428795581,-1.1133995962638477
1.1058284009702681,-1.0106652217725738,-1.8512696125497297,-7.057881820587756,-1.3330681595382234
0.9079664604388084,-1.15427662095873,-1.7226584049638543,-5.723231061716229,-1.083027184917194
-1.202560905230093,-0.8670538225864174,-2.0176710090949013,-7.080361364508994,-1.1632897569911156
0.9079664604388084,0.7126715684613005,-1.5305678301461945,-5.621745491069078,-1.1812606340228757
1.1058284009702681,0.8084125012520714,-1.1917295610862273,-7.166565459141564,-1.3597566552024791
-1.0046989646986333,0.8084125012520714,-1.0821006927503356,-5.617564888336934,-1.3079055765111127
1.1717823811474213,0.9998943668336132,-1.0885453644714376,-7.019204779208776,-1.1460238046176758
0.9739204406159616,-1.058535688167959,-1.6435955565094105,-7.185150522510692,-1.3881681485850343
1.0398744207931148,-0.9627947553771883,-1.1875718989999844,-5.681618286619838,-1.1294095553315093
-0.6089750836357144,-1.2978880201448861,-1.1831173767890855,-7.115334363157073,-1.3881681485850343
-1.0706529448757867,1.1913762324151544,-1.8928983267023445,-7.077931625065053,-1.284103814830532
1.2377363613245744,1.0477648332289986,-1.5028293909413157,-5.676627470804436,-1.1999964553914229
-0.9387449845214801,0.8084125012520714,-1.1702076823355723,-5.587804270080493,-1.1133995962638477
-0.9387449845214801,0.9520239004382277,-1.38481403846066,-5.6175179833410605,-1.3079055765111127
-1.0706529448757867,-0.6277014906094908,-1.1678576914015428,-5.740173868362836,-1.3881681485850343
-0.8068370241671738,0.6169306356705296,-1.0681761550699456,-7.060404573514444,-1.1294095553315093
1.0398744207931148,-0.8191833561910319,-1.1012411249348393,-5.623251565280359,-1.2615232060967974
-1.0706529448757867,0.8084125012520714,-1.520502037406507,-7.070539486062199,-1.3330681595382234
-1.1366069250529396,-1.2978880201448861,-1.2079485640174379,-7.06901474842463,-1.3330681595382234
-0.8727910043443271,0.8084125012520714,-1.0485567062069485,-5.6293387611944565,-1.2400445387520846
1.0398744207931148,1.5264694971828525,-1.0570838143660748,-7.158170879802911,-1.2615232060967974
1.0398744207931148,1.0956352996243834,-1.217430080463144,-5.707330791665914,-1.1999964553914229
-0.7408830439900207,-1.0106652217725738,-1.3676000854028552,-7.0547345085264865,-1.083027184917194
0.8420124802616555,0.6169306356705296,-1.0790509302520483,-5.747129569966614,-1.3330681595382234
1.1717823811474213,1.143505766019769,-1.5123217108448155,-5.651350418228187,-1.3881681485850343
0.9079664604388084,0.8084125012520714,-1.4623526310629102,-5.645361998701956,-1.1460238046176758
1.1717823811474213,-0.7713128897956465,-1.8737339688555041,-5.78367608606023,-1.1812606340228757
1.1058284009702681,-1.0106652217725738,-1.3188511366862892,-5.6904182103897805,-1.3881681485850343
0.7101045199073491,-0.8670538225864174,-1.5403787468776364,-5.646701267519642,-1.1294095553315093
-1.1366069250529396,0.9041534340428423,-1.60838591459676,-7.003458296520995,-1.1133995962638477
1.0398744207931148,-1.2500175537495006,-1.1337586026351685,-5.58179623342812,-1.1460238046176758
-0.8727910043443271,0.7605420348566859,-1.2211366770903946,-6.98416124567871,-1.3597566552024791
1.3696443216788807,-1.2021470873541151,-1.5839342581944325,-7.116383512132672,-1.1460238046176758
1.1058284009702681,1.2871171652059252,-1.637641295126493,-5.657701017848392,-1.097951507540559
-1.3344688655843993,-0.9627947553771883,-1.3449837215887372,-7.199524297794744,-1.1133995962638477
-0.9387449845214801,0.8562829676474568,-1.4497076546788519,-6.938748795309722,-1.284103814830532
0.9079664604388084,-0.7713128897956465,-1.0950743081588001,-5.678386984135639,-1.2195652483520185
0.8420124802616555,0.8562829676474568,-1.241196899396188,-6.783353317859051,-1.097951507540559
-1.0046989646986333,-0.7234424234002611,-1.121567368409445,-5.683334767837513,-1.3330681595382234
-0.8068370241671738,-1.0106652217725738,-1.0427451926293654,-5.785622441767816,-1.1999964553914229
0.6441505397301959,0.7126715684613005,-1.1956813867499785,-5.708129185256171,-1.1460238046176758
0.8420124802616555,1.0956352996243834,-1.5322630391271992,-6.77212271215914,-1.3330681595382234
-1.268514885407246,0.7605420348566859,-1.4068326483191274,-7.021907291406358,-1.1999964553914229
-0.7408830439900207,0.8562829676474568,-1.2633673842876847,-6.92349898450499,-1.2400445387520846
1.2377363613245744,0.8084125012520714,-1.562507316918723,-5.588355865026672,-1.1632897569911156
0.7760585000845023,-1.4414994193310424,-1.1915521546611831,-5.746155820104675,-1.3597566552024791
-1.0046989646986333,-0.7234424234002611,-1.460856980056237,-6.949589617321175,-1.3881681485850343
1.0398744207931148,-1.1064061545633446,-1.2164483388515783,-5.635166608517248,-1.3330681595382234
-0.6749290638128675,0.9041534340428423,-1.2526178992909065,-5.597903890000744,-1.1632897569911156
0.8420124802616555,0.9998943668336132,-1.3747188029131012,-5.598968653644718,-1.2615232060967974
1.3036903415017274,-1.15427662095873,-1.0596852928134672,-5.6262212053383545,-1.1460238046176758
-0.9387449845214801,1.0477648332289986,-1.1846537865297266,-7.217974511453555,-1.3079055765111127
-0.8727910043443271,-1.1064061545633446,-1.8008500731940087,-6.784188667761066,-1.1294095553315093
0.9079664604388084,0.9998943668336132,-1.7783650174321428,-5.842133363360263,-1.2615232060967974
-1.1366069250529396,-0.5798310242141053,-2.0588554201378257,-5.653512287643656,-1.2195652483520185
1.3696443216788807,-1.2021470873541151,-1.2002501398594068,-5.718095931613494,-1.1999964553914229
-0.7408830439900207,1.143505766019769,-1.217348161951091,-7.115465465479519,-1.1294095553315093
0.7760585000845023,-0.5798310242141053,-1.1767478036910655,-6.940143087743465,-1.097951507540559
-0.9387449845214801,0.8562829676474568,-1.0796550666697,-7.145133671998071,-1.1133995962638477
0.9079664604388084,-1.5851108185171985,-1.2394751183475214,-6.853384063452861,-1.2615232060967974
-0.9387449845214801,0.9520239004382277,-1.468287910249158,-5.776178028515364,-1.3881681485850343
-0.9387449845214801,1.143505766019769,-1.0536680499966318,-5.6024461235909895,-1.3079055765111127
-0.6749290638128675,-1.2500175537495006,-1.2279105145773292,-7.183226373396073,-1.2195652483520185
0.3803346190215831,-0.7713128897956465,-1.6919697640685039,-7.220508646142481,-1.284103814830532
0.7101045199073491,0.9520239004382277,-1.1856984785251186,-5.66112835163603,-1.3079055765111127
1.1058284009702681,-1.3457584865402714,-1.8454955727565985,-5.6193483978139005,-1.3330681595382234
-1.0706529448757867,-0.9149242889818028,-1.0470029356359594,-6.7383336346663745,-1.1812606340228757
-1.0706529448757867,1.2392466988105397,-1.3301338238742981,-7.111799051451266,-1.3079055765111127
0.7101045199073491,-1.2021470873541151,-1.6131644762452362,-6.9199406113621205,-1.3597566552024791
1.0398744207931148,1.0477648332289986,-1.2931610330345857,-7.203557778590776,-1.1812606340228757
-0.7408830439900207,-0.3404786922371781,-1.2781870657078411,-5.754891539938712,-1.2400445387520846
-1.1366069250529396,1.3349876316013107,-1.4749022307720514,-6.925569130978518,-1.3079055765111127
-0.8727910043443271,0.9520239004382277,-1.9776545917894284,-7.0956720492778,-1.3881681485850343
1.1717823811474213,0.9041534340428423,-1.097130548447937,-5.639255252603447,-1.097951507540559
1.1058284009702681,-1.2978880201448861,-1.1225825840000416,-7.111276030229265,-1.097951507540559
-1.0706529448757867,-0.9149242889818028,-1.2508383567603176,-7.184050697655346,-1.2400445387520846
1.1717823811474213,-1.2500175537495006,-1.34093744514955,-5.585095294270513,-1.1632897569911156
1.1717823811474213,-0.8191833561910319,-1.2395042296563987,-5.6557255184491435,-1.083027184917194
-1.202560905230093,0.9041534340428423,-1.0683889084690226,-5.655581074803661,-1.1632897569911156
-0.5430211034585611,0.8084125012520714,-1.454449669283238,-5.6336956032381105,-1.2400445387520846
-1.202560905230093,-1.058535688167959,-1.3094907892434624,-6.9606295781837595,-1.1812606340228757
0.9739204406159616,0.9998943668336132,-1.1930757474579032,-7.2682029623767,-1.1460238046176758
-0.7408830439900207,-0.8191833561910319,-1.234618938540574,-6.85645407438413,-1.3330681595382234
-1.202560905230093,-0.7713128897956465,-1.0997230462580423,-7.0524726453876605,-1.3597566552024791
0.9079664604388084,-0.9627947553771883,-1.735765243367675,-5.649383503293906,-1.3597566552024791
-1.0046989646986333,-1.0106652217725738,-1.3051328674793534,-5.634691928427005,-1.1999964553914229
-1.0706529448757867,-1.2021470873541151,-1.3535047851218867,-5.689974485078817,-1.1632897569911156
1.2377363613245744,-1.2500175537495006,-1.0550473653019723,-6.7846065223486365,-1.3079055765111127
0.8420124802616555,0.377578303693603,-1.6272831511962746,-5.67379716029677,-1.2615232060967974
0.9079664604388084,0.6648011020659151,-1.2136818028854257,-6.776375997430179,-1.1632897569911156
-0.9387449845214801,1.0477648332289986,-1.1979453002223825,-5.645314190429255,-1.3881681485850343
0.9739204406159616,-0.9627947553771883,-1.3614531176684375,-5.65538850554482,-1.1133995962638477
-0.8727910043443271,-1.3457584865402714,-1.210107438613882,-7.180893317033849,-1.3079055765111127
1.1058284009702681,-1.1064061545633446,-1.2936374685901335,-5.676774015800536,-1.2615232060967974
-1.0706529448757867,0.7605420348566859,-1.3034119918545621,-5.66180511639636,-1.3597566552024791
-0.9387449845214801,-1.3457584865402714,-1.3507213448944955,-6.830994215198962,-1.1460238046176758
1.1717823811474213,0.9041534340428423,-1.168520714642899,-7.05876428742117,-1.097951507540559
1.1717823811474213,1.3349876316013107,-1.6366281688181106,-5.760003044711763,-1.097951507540559
1.1058284009702681,0.9520239004382277,-1.174545928712766,-5.677751359228848,-1.1812606340228757
-1.202560905230093,0.8084125012520714,-1.0952276228734714,-5.6897280293857335,-1.1632897569911156
-1.202560905230093,0.6169306356705296,-1.5845664315318377,-6.82862327154539,-1.3330681595382234
0.6441505397301959,0.9998943668336132,-1.0501511442225677,-5.669513366055973,-1.3330681595382234
-1.1366069250529396,0.9998943668336132,-1.759348445665469,-5.666987939544562,-1.3330681595382234
1.1717823811474213,-1.2500175537495006,-1.6684959154385832,-5.669416153296912,-1.2195652483520185
-1.1366069250529396,-0.9149242889818028,-1.259366380232238,-5.5994318371284235,-1.1999964553914229
0.8420124802616555,-1.15427662095873,-1.5158686751163388,-5.788942500176757,-1.1999964553914229
-0.8068370241671738,-1.4893698857264275,-1.139310996067455,-6.887851642729648,-1.1999964553914229
1.0398744207931148,-1.058535688167959,-1.6175746862310985,-5.720862626123369,-1.1812606340228757
0.9079664604388084,-0.6277014906094908,-1.4438176696693918,-5.646653415290366,-1.3597566552024791
-0.7408830439900207,0.8084125012520714,-1.305308950294119,-7.123485093253384,-1.1460238046176758
0.8420124802616555,-0.7234424234002611,-1.1396814429516262,-6.973655787545827,-1.097951507540559
-0.8068370241671738,-0.8670538225864174,-1.1797709464003454,-5.696842692523928,-1.1632897569911156
-1.0046989646986333,-1.2021470873541151,-1.754139058751211,-7.061162251797109,-1.1294095553315093
-1.1366069250529396,1.478599030787467,-1.4004169136465716,-5.70100901034735,-1.1632897569911156
0.7760585000845023,0.5690601692751442,-1.4659800728034122,-5.705785147733861,-1.3079055765111127
-0.8068370241671738,0.6648011020659151,-1.3076062369485137,-7.238086798494292,-1.2615232060967974
1.0398744207931148,0.47331923648437385,-1.6172267440828005,-5.660741769980636,-1.3079055765111127
-0.8068370241671738,-0.8670538225864174,-1.2436631593662333,-5.714381738587223,-1.1133995962638477
0.7101045199073491,0.9520239004382277,-1.4527177549822647,-7.117302137499589,-1.284103814830532
-0.8727910043443271,0.7605420348566859,-1.8670369903306103,-7.137526688448142,-1.1460238046176758
0.6441505397301959,1.1913762324151544,-1.1085943932548499,-5.689185973533485,-1.3881681485850343
-1.1366069250529396,1.0477648332289986,-1.7999633118312595,-5.595360866192747,-1.3330681595382234
-0.8727910043443271,0.9520239004382277,-1.183513215533905,-5.726159128111207,-1.284103814830532
-1.268514885407246,-1.058535688167959,-1.0761729564453293,-5.735131325852127,-1.1812606340228757
1.1058284009702681,-1.15427662095873,-1.823635222520596,-5.7886787269640685,-1.2615232060967974
0.9739204406159616,-1.15427662095873,-1.8900124455850746,-7.016507269560822,-1.284103814830532
-1.1366069250529396,0.5690601692751442,-1.099936730397186,-7.218115181163993,-1.284103814830532
0.6441505397301959,1.2871171652059252,-1.2496071052257505,-5.639540935385023,-1.3597566552024791
-0.8727910043443271,0.9041534340428423,-1.1194635893997382,-6.798568854129029,-1.2615232060967974
-1.0706529448757867,-0.5798310242141053,-1.910535938201303,-5.586563944295714,-1.3330681595382234
-0.8068370241671738,-1.2021470873541151,-1.0441145291004386,-5.717794427916385,-1.1999964553914229
-1.0706529448757867,-1.2021470873541151,-1.1168415622821137,-6.696235626199987,-1.3330681595382234
-0.8727910043443271,-1.2021470873541151,-1.8911639049095486,-5.627684681295585,-1.1812606340228757
0.7101045199073491,0.8084125012520714,-1.5701597483865442,-7.128503329189999,-1.3330681595382234
1.1058284009702681,-0.6277014906094908,-1.1662998705147682,-7.148482636711772,-1.1460238046176758
0.8420124802616555,-1.15427662095873,-1.0423502500878101,-7.010395072595302,-1.1460238046176758
1.0398744207931148,-1.4414994193310424,-1.0448923518136963,-7.016507269560822,-1.097951507540559
-1.0706529448757867,-1.2021470873541151,-1.2375881292579185,-5.660983371497208,-1.1133995962638477
-0.8727910043443271,-1.058535688167959,-1.1021982148976692,-5.742011854911706,-1.1632897569911156
1.1058284009702681,0.9041534340428423,-1.0697393998263494,-5.602724680002841,-1.284103814830532
-0.6749290638128675,1.1913762324151544,-1.432789168661886,-6.907042836261529,-1.2400445387520846
-1.0706529448757867,0.9041534340428423,-1.1798689092491057,-7.0753783736643445,-1.2195652483520185
0.9079664604388084,1.143505766019769,-1.4651395816780217,-6.873344683020762,-1.1133995962638477
1.1058284009702681,0.7126715684613005,-1.798196592918715,-5.620334958729332,-1.284103814830532
1.1058284009702681,1.0956352996243834,-1.271191981347502,-7.168603691369261,-1.1460238046176758
0.9079664604388084,0.8562829676474568,-1.8733686295966216,-6.97092248106657,-1.3330681595382234
1.0398744207931148,-1.2500175537495006,-1.1956557455774444,-5.6207109672111235,-1.1632897569911156
1.0398744207931148,-1.393628952935657,-1.2882983390220548,-6.929025923611123,-1.097951507540559
-0.8727910043443271,1.2392466988105397,-1.5082396909442028,-5.6072819882033595,-1.2195652483520185
1.0398744207931148,1.0956352996243834,-1.379663980397445,-5.644979576429357,-1.1999964553914229
-0.6749290638128675,0.5211897028797587,-1.2870264683095294,-5.646701267519642,-1.097951507540559
1.1717823811474213,-1.058535688167959,-1.3441943178666813,-5.764042956788902,-1.1999964553914229
0.9079664604388084,-0.8191833561910319,-1.9859018921922313,-5.670485850485899,-1.3330681595382234
0.9739204406159616,0.6169306356705296,-1.4474671780533075,-7.036737146634808,-1.2400445387520846
-1.268514885407246,0.6648011020659151,-1.6850229388034945,-7.085104620156847,-1.1812606340228757
-1.0706529448757867,-1.0106652217725738,-1.374546567655138,-6.970447646307022,-1.3330681595382234
-1.1366069250529396,-1.0106652217725738,-1.1625988513114915,-5.7070813833468055,-1.3330681595382234
0.7101045199073491,-1.2021470873541151,-1.2229356279627237,-7.166429678301571,-1.1632897569911156
0.8420124802616555,-0.6755719570048762,-1.0984824095319072,-6.927066067796498,-1.1133995962638477
-0.9387449845214801,1.4307285643920815,-1.146685261247823,-7.149824380535645,-1.1460238046176758
0.7760585000845023,0.8084125012520714,-1.1232887778025493,-5.647371363770636,-1.1133995962638477
-1.1366069250529396,0.9041534340428423,-1.2534050256186282,-7.025230875423551,-1.3079055765111127
0.5122425793758896,0.7126715684613005,-1.10280509393972,-5.650678490208568,-1.083027184917194
-1.268514885407246,-1.2978880201448861,-1.189228960391409,-5.651350418228187,-1.2195652483520185
-0.8727910043443271,1.4307285643920815,-1.0843779609503164,-5.623016138558226,-1.3330681595382234
-0.9387449845214801,0.9998943668336132,-1.087025820031205,-6.974488682040771,-1.284103814830532
-1.0706529448757867,0.9520239004382277,-1.091623634870678,-5.710676988002218,-1.2615232060967974
1.1058284009702681,-1.393628952935657,-1.6887461592534436,-5.787676823958524,-1.1294095553315093
1.1717823811474213,-1.3457584865402714,-1.1944527535407594,-7.163445696152135,-1.2195652483520185
-1.0046989646986333,-1.4893698857264275,-1.5482623725118736,-5.6696591973549415,-1.3597566552024791
1.0398744207931148,-1.0106652217725738,-1.085140400637768,-5.612788338472764,-1.3079055765111127
-1.268514885407246,1.1913762324151544,-1.088207109479559,-5.695357603872918,-1.1133995962638477
0.9739204406159616,-0.7234424234002611,-1.3619508288081097,-5.6043506544847945,-1.3881681485850343
